contrast,candidate_method,reference_method,scope,level,metric,n_paired_patients,candidate_mean,reference_mean,mean_paired_difference,relative_change_percent,bootstrap_95_lower,bootstrap_95_upper,interval_interpretation,difference_definition,bootstrap_unit
source_prior_contribution,oa_hb_tpm_map,target_only,k,3,area_curve_relative_rmse,98,0.6002337819925363,0.6071013711973737,-0.006867589204837544,-1.1312096349399998,-0.01023246767607342,-0.0035335038877683583,beneficial,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k,3,hidden_brier,98,0.03757556958288761,0.037761149146169584,-0.00018557956328197204,-0.49145634462450377,-0.00035536049855682553,-6.511381789278387e-06,beneficial,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k,5,mean_hidden_dice,98,0.7480709892987051,0.7471210557512283,0.0009499335474767399,0.12714586748215576,0.00016065506733841455,0.001750539182740554,beneficial,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k,5,mean_hidden_hd95_px,98,9.89273777452801,9.926055982332192,-0.033318207804181724,-0.33566411335465174,-0.0774319331777193,0.013108532528892804,inconclusive,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k,5,area_curve_relative_rmse,98,0.6040128991983593,0.6066965465239008,-0.0026836473255415112,-0.4423376630240615,-0.004556409550328991,-0.0008845661005145337,beneficial,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k,5,hidden_brier,98,0.03774110731497706,0.03773913895711298,1.9683578640829865e-06,0.005215693623322573,-0.00011782378504736768,0.00012138285414398239,inconclusive,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k,7,mean_hidden_dice,98,0.7475958846523966,0.746669596637812,0.0009262880145847096,0.12405594372071713,-0.0002921652196532378,0.002152784517057476,inconclusive,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k,7,mean_hidden_hd95_px,98,9.902049440891524,9.911850616544651,-0.009801175653128918,-0.09888340767332593,-0.06841953868750075,0.04852615253267532,inconclusive,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k,7,area_curve_relative_rmse,98,0.6034852846458485,0.6081315951750923,-0.004646310529243751,-0.764030444414912,-0.00723892605459369,-0.0020382068756140247,beneficial,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k,7,hidden_brier,98,0.03788023552521552,0.037696766982577234,0.0001834685426382831,0.48669569653832373,5.362352505202399e-06,0.0003701168382508688,harmful,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k,10,mean_hidden_dice,98,0.748677839204005,0.747669117430674,0.001008721773331051,0.13491553279577348,-0.0002644175699494989,0.0022812498617585156,inconclusive,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k,10,mean_hidden_hd95_px,98,9.888901421327324,9.920211543928762,-0.031310122601436785,-0.3156195053178961,-0.09403382029783619,0.034225137451827314,inconclusive,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k,10,area_curve_relative_rmse,98,0.6031577347024483,0.6089635057808527,-0.0058057710784043546,-0.9533857157761558,-0.008738082718763193,-0.0027154035486425553,beneficial,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k,10,hidden_brier,98,0.03788335182051467,0.03771234940433376,0.000171002416180916,0.45343877769987206,-2.919021477529887e-05,0.000374782605280428,inconclusive,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,strategy,clustered,mean_hidden_dice,98,0.7499933677205955,0.7487812098219827,0.001212157898612949,0.16188412352135956,0.0004196488059311475,0.0020175021704468853,beneficial,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,strategy,clustered,mean_hidden_hd95_px,98,9.873412783274606,9.8989613114323,-0.0255485281576926,-0.25809301959981024,-0.06138526446824159,0.014251001348117347,inconclusive,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,strategy,clustered,area_curve_relative_rmse,98,0.60450512179349,0.6071906391205388,-0.0026855173270486444,-0.4422856931619327,-0.004311767942721313,-0.0010661271400424506,beneficial,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,strategy,clustered,hidden_brier,98,0.03787989857815657,0.03780282124154721,7.707733660936573e-05,0.20389308014041513,-5.146339411219801e-05,0.0002027123454502063,inconclusive,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,strategy,random,mean_hidden_dice,98,0.7474459234125346,0.746263613325698,0.001182310086836452,0.15843062233297536,0.00042750201640585206,0.0019409166270557428,beneficial,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,strategy,random,mean_hidden_hd95_px,98,9.876245593626612,9.91956539356561,-0.04331979993899875,-0.4367106644319157,-0.08182660735835023,-0.003266701922549273,beneficial,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,strategy,random,area_curve_relative_rmse,98,0.6016311867764724,0.6074165012455532,-0.005785314469080904,-0.9524460493282091,-0.007593429829616118,-0.003826263881057827,beneficial,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,strategy,random,hidden_brier,98,0.037738007624462507,0.03775651051757891,-1.850289311639993e-05,-0.049005834656741486,-0.00013612856696910877,0.00010064634591417224,inconclusive,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,strategy,uniform,mean_hidden_dice,98,0.7469386695757301,0.7456003500163552,0.0013383195593748233,0.1794955647949289,0.0005603788148158074,0.002119278021673002,beneficial,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,strategy,uniform,mean_hidden_hd95_px,98,9.845154853132687,9.907108754828371,-0.06195390169568418,-0.6253479519490494,-0.10542520650499526,-0.019027254921546895,beneficial,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,strategy,uniform,area_curve_relative_rmse,98,0.5970223762760937,0.6061095125146684,-0.009087136238574583,-1.4992564958885488,-0.011457261386181694,-0.006687804499584635,beneficial,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,strategy,uniform,hidden_brier,98,0.03748201277791233,0.037577739236306126,-9.572645839379511e-05,-0.25474246279645263,-0.00021622263688632159,2.949314030381622e-05,inconclusive,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k_strategy,k2_clustered,mean_hidden_dice,98,0.7483792272524358,0.7472482065554455,0.0011310206969900492,0.15135810123970203,0.00015951356307938272,0.002144325676960445,beneficial,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k_strategy,k2_clustered,mean_hidden_hd95_px,98,9.835566801820825,9.86329052641302,-0.027723724592192946,-0.28107987408412294,-0.07549669501381506,0.018510886579401774,inconclusive,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k_strategy,k2_clustered,area_curve_relative_rmse,98,0.6035683000811113,0.6046793647001762,-0.0011110646190650515,-0.18374442455398837,-0.005138457886383697,0.002802942544603437,inconclusive,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k_strategy,k2_clustered,hidden_brier,98,0.03767764027591562,0.03773648264836895,-5.8842372453333315e-05,-0.15592966891384777,-0.0002554559632090391,0.00013082155292587483,inconclusive,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k_strategy,k2_random,mean_hidden_dice,98,0.7480995973005348,0.7468339086066057,0.001265688693929175,0.1694739190793593,0.0003060187340348196,0.0022511956281709676,beneficial,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k_strategy,k2_random,mean_hidden_hd95_px,98,9.795665680641703,9.851632941551914,-0.05596726091021029,-0.5681013618986279,-0.10345264105538894,-0.008473103158750125,beneficial,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k_strategy,k2_random,area_curve_relative_rmse,98,0.5984420888400708,0.6046046177031272,-0.006162528863056427,-1.019265927287765,-0.010083107250984711,-0.002055640494794603,beneficial,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k_strategy,k2_random,hidden_brier,98,0.03754831859461807,0.037715681131016796,-0.00016736253639872936,-0.4437478825248976,-0.00036320540008648273,1.709339593784611e-05,inconclusive,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k_strategy,k2_uniform,mean_hidden_dice,98,0.7471067693234541,0.7454765827936907,0.0016301865297635144,0.2186770942763021,0.0004685643081908745,0.0027702218910432164,beneficial,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k_strategy,k2_uniform,mean_hidden_hd95_px,98,9.723127745901676,9.844625757312576,-0.12149801141090039,-1.234155715067704,-0.1669936892305121,-0.07596326602087122,beneficial,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k_strategy,k2_uniform,area_curve_relative_rmse,98,0.5811139336915222,0.6016202259688399,-0.020506292277317695,-3.408511115844664,-0.02383763957481066,-0.017001777621608004,beneficial,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k_strategy,k2_uniform,hidden_brier,98,0.03703284330133876,0.037504977727194785,-0.00047213442585601433,-1.2588580355659578,-0.0006423459968016378,-0.00028640964657675747,beneficial,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k_strategy,k3_clustered,mean_hidden_dice,98,0.749216515022097,0.7473355658931325,0.0018809491289643637,0.2516873563639999,0.0009595975307708192,0.002807043623726422,beneficial,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k_strategy,k3_clustered,mean_hidden_hd95_px,98,9.880465728721518,9.926662941463533,-0.046197212742015464,-0.46538512503582996,-0.09006985515350883,-0.002035024471890989,beneficial,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k_strategy,k3_clustered,area_curve_relative_rmse,98,0.6041207984767111,0.6056608235759551,-0.001540025099244096,-0.2542718695509226,-0.004773311539215527,0.0016503829297604847,inconclusive,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k_strategy,k3_clustered,hidden_brier,98,0.037733877820856056,0.03779014489252344,-5.626707166737299e-05,-0.1488935060381446,-0.00021485335464418317,0.00010989841805505024,inconclusive,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k_strategy,k3_random,mean_hidden_dice,98,0.7480805444969244,0.7459614289261115,0.002119115570812741,0.2840784373883012,0.0010701103798581861,0.0031399032489706907,beneficial,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k_strategy,k3_random,mean_hidden_hd95_px,98,9.869137485834049,9.954244639041384,-0.08510715320733718,-0.85498354012257,-0.1340773099961149,-0.034975832159513456,beneficial,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k_strategy,k3_random,area_curve_relative_rmse,98,0.598349152486997,0.6074254991615446,-0.009076346674547538,-1.494232080654501,-0.01274401806160606,-0.005390102866110877,beneficial,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k_strategy,k3_random,hidden_brier,98,0.03762327621747944,0.037864228737141355,-0.0002409525196619175,-0.6363592437987917,-0.0004281041647630665,-4.925066842792557e-05,beneficial,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k_strategy,k3_uniform,mean_hidden_dice,98,0.7479730106835343,0.7459908635860506,0.001982147097483776,0.2657066184370412,0.0008816468671417819,0.003017086963894911,beneficial,candidate_minus_reference,patient_stratified_within_fold
source_prior_contribution,oa_hb_tpm_map,target_only,k_strategy,k3_uniform,mean_hidden_hd95_px,98,9.819036797009169,9.913366064932147,-0.09432926792297913,-0.9515362118691698,-0.14638286063792894,-0.03963457723182369,beneficial,candidate_minus_reference,patient_stratified_within_fold
