method_id,k,strategy,n_patients,mean_hidden_dice,mean_hidden_hd95_px,area_curve_relative_rmse,hidden_brier,posterior_predictive_hidden_brier,hidden_area_95_coverage,area_95_interval_width_relative,trust_gate_rejection_rate,trust_score,runtime_s
oa_hb_tpm_isotropic_prior,7,random,98,0.7464298044511182,9.924708075211692,0.6031566445579638,0.03790411126742858,0.04235439557125977,0.14741896758703482,0.48922950497098083,0.9408163265306123,9.111126519721396e-05,0.031749865073444544
oa_hb_tpm_isotropic_prior,7,uniform,98,0.7463035870694995,9.906442477407378,0.6030415314002876,0.03772197471817532,0.03829727243936179,0.035414165666266505,0.15915231903805369,0.061224489795918366,2.934399425060162e-05,0.03343454225235899
oa_hb_tpm_isotropic_prior,10,clustered,98,0.7526580296896612,9.879152075121937,0.6046028393350982,0.038117256893643266,0.05382221370783383,0.3982507288629738,1.4675548240580418,0.6040816326530613,0.00010179547939419948,0.02795985877010206
oa_hb_tpm_isotropic_prior,10,random,98,0.7471494259823303,9.886565983383393,0.6023803050034104,0.03778699203869513,0.03890956289762132,0.047667638483965005,0.18790609417333992,0.5163265306122449,7.640983706977025e-05,0.027972041397849617
oa_hb_tpm_isotropic_prior,10,uniform,98,0.7462222914605349,9.905149840890463,0.6023236878540298,0.03774649877937468,0.0377729220068728,0.012390670553935855,0.0757028943918216,0.10204081632653061,8.215872331878491e-05,0.029849451819282665
oa_hb_tpm_map,2,clustered,98,0.7483792272524358,9.835566801820827,0.6035683000811113,0.03767764027591562,0.057766684414628774,0.6203153988868274,1.9336660611397718,1.0,1.2950166862772361e-05,0.03731757491370848
oa_hb_tpm_map,2,random,98,0.7480995973005349,9.795665680641704,0.5984420888400708,0.03754831859461807,0.057388241056884996,0.6145640074211502,1.9344522902353465,0.8816326530612245,1.4070595596495292e-05,0.03733943068631445
oa_hb_tpm_map,2,uniform,98,0.7471067693234541,9.723127745901676,0.5811139336915222,0.03703284330133876,0.05688527752930408,0.6043599257884972,1.8982494767442128,0.061224489795918366,6.289370390112597e-06,0.04041499290995447
oa_hb_tpm_map,3,clustered,98,0.749216515022097,9.880465728721518,0.6041207984767111,0.03773387782085606,0.05473782743650427,0.5954324586977648,1.8064106628833934,0.8510204081632654,2.1872167269521015e-05,0.0360291985210449
oa_hb_tpm_map,3,random,98,0.7480805444969243,9.869137485834049,0.598349152486997,0.03762327621747944,0.05540828633749359,0.5821185617103984,1.8786767669535784,0.4816326530612245,1.989892884985326e-05,0.03608533033663972
oa_hb_tpm_map,3,uniform,98,0.7479730106835344,9.81903679700917,0.5982313950139005,0.037369554710327324,0.054222475452234506,0.5792031098153547,1.8316833898134617,0.061224489795918366,1.765005010861851e-05,0.037506903331650715
oa_hb_tpm_map,5,clustered,98,0.7496235985029814,9.898249859465057,0.6062756794150874,0.0378734303619332,0.051905885395802966,0.4113856068743286,1.5000687938282948,0.9387755102040817,7.377116805342934e-05,0.03394751010073002
oa_hb_tpm_map,5,random,98,0.7474850895379637,9.906574033141364,0.6056487720998103,0.03782141963780226,0.04854629272024846,0.46369495166487645,1.4337734573663163,0.5510204081632653,4.855775870166113e-05,0.03399840570720174
oa_hb_tpm_map,5,uniform,98,0.7471042798551697,9.873389430977612,0.6001142460801803,0.037528471945195735,0.045035838719685424,0.5273899033297529,1.3285498855747182,0.030612244897959183,4.139789280435888e-05,0.035406790954079816
oa_hb_tpm_map,7,clustered,98,0.750074089179781,9.875489527161502,0.604111991703357,0.038008353518968294,0.05294907291096687,0.38343337334933975,1.3963515264385895,1.0,8.88858252066343e-05,0.031014372317633564
oa_hb_tpm_map,7,random,98,0.7464223235743805,9.924165124524645,0.6031847729900743,0.03790527353139247,0.04232267885449889,0.1489795918367347,0.48927958091141305,0.9408163265306123,8.519066287050206e-05,0.031024420765057462
oa_hb_tpm_map,7,uniform,98,0.7462912412030284,9.906493670988421,0.6031590892441143,0.0377270795252858,0.038298721976426135,0.03481392557022808,0.15941360715327432,0.030612244897959183,2.8431232695483026e-05,0.032405364911585084
oa_hb_tpm_map,10,clustered,98,0.7526734086456826,9.877291999204127,0.6044488392911841,0.038106190913109704,0.05382135302512617,0.4013119533527697,1.4760700641592883,0.6040816326530613,9.958515213521189e-05,0.027319416155259325
oa_hb_tpm_map,10,random,98,0.7471420621528693,9.885685643991296,0.6025311474654093,0.037791750141020285,0.038904234635814675,0.04810495626822157,0.18731026048220972,0.5102040816326531,7.411453351944661e-05,0.02730483910049858
oa_hb_tpm_map,10,uniform,98,0.7462180468134634,9.903726620786552,0.6024932173507513,0.03775211440741403,0.037777570133306494,0.013119533527696787,0.07577440623177278,0.10204081632653061,8.037810165455106e-05,0.028723965909769143
